Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:24:43.421 PM,36.969265,36.457104,99.074677,586.324219,41.617073,21.891792,21.992243,22.000000,7313.188477,7339.614258,7221.794922,729.797668,2400.700928,2501.775146,233.601562,75.452194,76.431892,77.015633,0.000000
08-29-2009 : 12:24:43.425 PM,37.551300,36.449112,99.148888,585.943726,42.085766,21.887321,21.999477,22.000000,7323.093262,7398.377441,7292.384766,2504.015381,3128.080078,4569.839844,232.152252,75.458771,76.415108,76.911026,0.000000
08-29-2009 : 12:24:43.429 PM,37.480907,36.685032,99.448433,586.708740,41.783470,21.842085,21.999966,22.000000,7290.770996,7391.597168,7209.440918,1199.558716,685.731140,4826.614746,229.276169,75.462730,76.348534,77.052589,0.000000
08-29-2009 : 12:24:43.433 PM,37.386822,36.871258,99.284813,590.632996,41.820511,21.889181,21.999998,22.000000,7271.918945,7372.995605,7281.459473,1686.890747,1174.862671,3573.124512,230.172165,75.414330,76.405525,76.894455,0.000000
08-29-2009 : 12:24:43.437 PM,37.090408,36.705006,100.411560,592.594482,41.618572,21.945656,22.000000,22.000000,7339.647461,7389.708008,7289.108398,1413.627319,1863.283447,1750.649170,231.825577,75.354561,76.387505,76.735107,0.000000
08-29-2009 : 12:24:43.441 PM,37.484245,36.687500,99.716476,592.346130,42.078114,21.908726,22.000000,22.000000,7280.354492,7369.765137,7337.893066,428.538055,1529.111694,4240.967773,229.606125,75.394455,76.279472,76.878647,0.000000
08-29-2009 : 12:24:43.445 PM,37.473614,37.251743,99.150734,590.138794,41.923222,21.822065,22.000000,22.000000,7332.681152,7383.354004,7294.633301,1467.436157,695.143494,347.595917,230.325256,75.274925,76.432144,76.856979,0.000000
08-29-2009 : 12:24:43.449 PM,37.377777,36.779613,99.740089,588.322815,41.779476,21.942020,22.000000,22.000000,7319.359375,7412.962891,7183.494629,1924.577515,44.399391,3079.354492,226.618652,75.370834,76.387375,77.001534,0.000000
08-29-2009 : 12:24:43.453 PM,37.573437,36.751755,100.742569,589.663818,41.973976,21.863848,22.000000,22.000000,7310.574219,7343.466797,7197.606445,2273.586182,2063.916260,1406.046021,227.642288,75.384094,76.463692,76.858047,0.000000
08-29-2009 : 12:24:43.457 PM,37.623158,36.818420,100.010506,592.348938,42.317516,21.846373,22.000000,22.000000,7341.911133,7345.306641,7211.567871,1654.052246,136.655441,1269.489258,229.764801,75.335014,76.408180,76.852150,0.000000
08-29-2009 : 12:24:43.461 PM,37.627399,36.645966,99.923843,592.419006,41.966633,21.984932,22.000000,22.000000,7335.748535,7324.945801,7345.168945,1205.632690,2175.948486,62.338734,229.587234,75.583244,76.497284,76.943115,0.000000
08-29-2009 : 12:24:43.465 PM,37.769474,37.019867,100.208984,597.396362,42.004620,21.927118,22.000000,22.000000,7357.588379,7387.183594,7185.035645,933.141541,1920.967773,-33.173191,230.818008,75.513588,76.540306,77.069786,0.000000
08-29-2009 : 12:24:43.469 PM,37.544720,37.039089,99.890419,590.421814,42.047741,21.978996,22.000000,22.000000,7303.494141,7389.128418,7260.403809,1147.351685,2666.486572,447.364258,224.097702,75.458199,76.383575,76.943748,0.000000
08-29-2009 : 12:24:43.473 PM,37.451328,37.203110,100.585159,597.345215,42.094971,21.994005,22.000000,22.000000,7311.052246,7380.470215,7278.295898,688.290527,2050.513672,1188.713379,226.721069,75.549980,76.414673,77.071907,0.000000
08-29-2009 : 12:24:43.477 PM,37.941097,36.692123,100.527901,595.769653,41.995174,21.955639,22.000000,22.000000,7392.956543,7376.076172,7294.546387,1564.556641,3987.567871,3797.301758,225.670410,75.567772,76.512047,77.006699,0.000000
08-29-2009 : 12:24:43.481 PM,37.560768,37.195732,100.213806,593.262695,41.788139,21.997009,22.000000,22.000000,7300.296875,7373.884277,7341.709961,4562.904297,2613.834229,4405.048340,226.825684,75.573479,76.643745,77.115692,0.000000
08-29-2009 : 12:24:43.485 PM,37.949898,36.935341,100.389946,595.262451,42.268806,21.960878,22.000000,22.000000,7377.645996,7383.651367,7271.237793,465.301697,2009.155151,3638.730469,227.408157,75.416595,76.358444,76.862938,0.000000
08-29-2009 : 12:24:43.489 PM,37.607525,37.174175,100.180382,595.895081,42.094673,21.997364,22.000000,22.000000,7330.750488,7359.673340,7266.749512,-6.233352,2423.923096,1446.535400,224.362503,75.601746,76.549744,77.034454,0.000000
08-29-2009 : 12:24:43.493 PM,38.095665,37.136745,101.627342,597.782043,42.422146,21.954084,22.000000,22.000000,7323.704102,7405.512207,7211.154297,-38.015079,2191.776855,1036.893677,225.628632,75.655502,76.515053,77.063957,0.000000
08-29-2009 : 12:24:43.497 PM,37.550545,37.006859,101.075783,594.919861,42.169052,21.894039,22.000000,22.000000,7330.603027,7446.668457,7404.638672,2928.512939,2791.587158,2823.686768,223.500732,75.662811,76.523476,77.026436,0.000000
08-29-2009 : 12:24:43.501 PM,37.971367,37.314323,101.597115,595.488220,41.911678,21.953896,22.000000,22.000000,7314.773437,7413.271484,7296.270020,2402.378906,3156.106689,1814.729736,228.854050,75.522652,76.449013,77.144867,0.000000
08-29-2009 : 12:24:43.505 PM,37.855251,37.404202,100.663322,595.743347,42.445782,21.992798,22.000000,22.000000,7320.530762,7332.100586,7359.202148,5778.704102,2673.943115,933.993042,220.112534,75.617989,76.476830,76.981415,0.000000
08-29-2009 : 12:24:43.509 PM,38.368782,37.665936,101.876305,598.411682,42.349880,21.999516,22.000000,22.000000,7404.701172,7408.745605,7211.003418,1911.504150,1582.005737,3261.629883,220.922836,75.381866,76.404945,76.901688,0.000000
08-29-2009 : 12:24:43.513 PM,38.408112,37.339951,101.886375,599.834595,42.506348,21.976927,22.000000,22.000000,7321.774414,7361.902832,7291.937988,1668.247314,2089.652588,1230.569580,225.975281,75.389313,76.496841,76.861214,0.000000
08-29-2009 : 12:24:43.517 PM,37.939987,37.451607,101.122864,599.383789,42.226131,21.957727,22.000000,22.000000,7405.679199,7421.271973,7188.012207,1457.901855,1246.475708,1180.871826,225.050507,75.606255,76.469902,77.043213,0.000000
08-29-2009 : 12:24:43.521 PM,37.824993,37.326881,100.810616,594.506470,42.457088,21.997150,22.000000,22.000000,7354.729980,7367.745605,7219.109375,2652.892090,2775.086914,1749.238159,224.120941,75.486534,76.512337,76.875931,0.000000
08-29-2009 : 12:24:43.525 PM,38.404686,37.612171,101.545021,599.775024,42.338898,21.999807,22.000000,22.000000,7337.504395,7396.884766,7179.221680,3889.263916,1011.509583,1168.432617,223.255081,75.502373,76.517639,76.939972,0.000000
08-29-2009 : 12:24:43.529 PM,38.668762,37.670013,101.582062,598.042786,42.515030,21.999987,22.000000,22.000000,7319.267578,7372.070312,7369.637695,428.814423,3009.849121,368.899048,224.219574,75.478798,76.558418,76.852592,0.000000
08-29-2009 : 12:24:43.533 PM,38.444454,37.873314,101.543007,599.899292,42.832901,21.996153,22.000000,22.000000,7347.234863,7385.483887,7274.417969,1778.191528,2735.057373,3596.718506,226.288528,75.452614,76.545494,77.079788,0.000000
08-29-2009 : 12:24:43.537 PM,38.230984,37.959270,100.995567,602.215515,42.760765,21.986891,22.000000,22.000000,7294.581055,7415.679199,7323.532227,1263.817627,2766.053467,373.708954,219.802872,75.480682,76.431801,76.905022,0.000000
08-29-2009 : 12:24:43.541 PM,38.390907,37.714886,101.027336,598.976868,42.387035,21.999117,22.000000,22.000000,7401.494141,7323.487793,7293.185547,896.321289,3751.950684,594.952515,225.028915,75.533424,76.556252,77.056290,0.000000
08-29-2009 : 12:24:43.545 PM,38.480286,37.642155,101.946526,598.528687,42.613560,21.999941,22.000000,22.000000,7349.436035,7337.691406,7235.658691,2848.744873,349.810242,754.124634,218.866409,75.421341,76.407745,76.963326,0.000000
08-29-2009 : 12:24:43.549 PM,38.384800,37.503296,101.431541,596.573730,42.677048,21.999996,22.000000,22.000000,7395.359863,7326.811523,7194.471191,1292.464844,2307.196045,1390.701416,223.266418,75.527664,76.653549,77.123337,0.000000
08-29-2009 : 12:24:43.553 PM,38.804111,37.515121,101.394386,601.783752,42.496674,22.000000,22.000000,22.000000,7355.017578,7427.508789,7308.799316,292.801483,3222.018555,566.605164,220.179581,75.505554,76.427071,76.924431,0.000000
08-29-2009 : 12:24:43.557 PM,38.616676,37.444721,102.633278,606.262329,42.718563,21.995800,22.000000,22.000000,7368.430176,7326.160156,7155.333496,2878.071045,1667.682373,4356.283691,219.474792,75.365959,76.502144,76.884239,0.000000
08-29-2009 : 12:24:43.561 PM,38.588940,37.833698,101.841644,603.777283,42.534824,21.999161,22.000000,22.000000,7336.122559,7435.752930,7308.691406,389.100952,1183.348999,1105.778809,224.611435,75.320068,76.431129,76.856812,0.000000
08-29-2009 : 12:24:43.565 PM,38.409401,37.777790,101.858208,604.029785,42.533939,21.999943,22.000000,22.000000,7336.231934,7346.006836,7350.236816,3115.064941,4084.315674,3410.785645,221.618805,75.488678,76.362267,76.942276,0.000000
08-29-2009 : 12:24:43.569 PM,38.914230,38.012787,102.578102,603.018311,42.720650,21.999996,22.000000,22.000000,7365.522461,7346.383301,7321.938965,1875.706055,2567.673828,2384.748047,217.526535,75.385498,76.477913,76.922394,0.000000
08-29-2009 : 12:24:43.573 PM,38.785549,37.953663,102.576111,606.001892,42.835835,22.000000,22.000000,22.000000,7377.968262,7336.642578,7271.573242,1176.701782,741.733215,3941.800293,220.542282,75.352577,76.358665,76.867638,0.000000
08-29-2009 : 12:24:43.577 PM,38.631496,38.213337,102.985481,601.994995,42.593075,22.000000,22.000000,22.000000,7372.899414,7417.169434,7320.199707,574.587280,5348.899902,890.516418,222.144928,75.503738,76.487854,77.062599,0.000000
08-29-2009 : 12:24:43.581 PM,38.825489,37.826519,102.323166,598.299011,42.348629,22.000000,22.000000,22.000000,7346.834473,7349.204590,7346.890137,531.322205,2065.204102,2397.577637,218.444763,75.480476,76.666107,77.043015,0.000000
08-29-2009 : 12:24:43.585 PM,38.985863,37.865147,102.208794,607.638550,42.603954,22.000000,22.000000,22.000000,7357.387207,7423.333496,7235.279297,2456.733887,594.899048,2556.550537,216.711395,75.521385,76.639915,77.080193,0.000000
08-29-2009 : 12:24:43.589 PM,38.847836,37.668133,103.481636,603.005859,42.731480,22.000000,22.000000,22.000000,7282.195312,7456.806152,7247.242187,3140.407715,1649.914062,628.585144,220.778961,75.443047,76.358620,76.937187,0.000000
08-29-2009 : 12:24:43.593 PM,38.927998,37.896679,102.711044,604.235779,42.734600,22.000000,22.000000,22.000000,7324.704102,7391.830078,7234.771484,1389.027222,1022.294373,5386.249023,217.563446,75.435608,76.439369,76.938927,0.000000
08-29-2009 : 12:24:43.597 PM,38.903862,38.331745,104.069252,602.690063,42.717186,22.000000,22.000000,22.000000,7332.784180,7390.867676,7152.928223,56.026264,625.412048,4045.982910,219.702484,75.542763,76.559563,77.021751,0.000000
08-29-2009 : 12:24:43.601 PM,38.943615,38.441048,103.041908,606.222107,42.625797,22.000000,22.000000,22.000000,7383.736816,7393.938477,7234.531738,2958.003662,719.384094,1333.947144,216.346954,75.397156,76.335861,76.823029,0.000000
08-29-2009 : 12:24:43.605 PM,38.976227,37.986298,103.575378,604.470093,43.025707,22.000000,22.000000,22.000000,7350.841797,7437.916504,7294.182129,2650.899902,2426.928223,4224.437012,214.295441,75.600563,76.527069,77.008751,0.000000
08-29-2009 : 12:24:43.609 PM,39.169193,38.158169,104.079140,604.396179,42.930462,22.000000,22.000000,22.000000,7365.081055,7362.662109,7228.566406,1510.014160,2164.017334,2966.478760,216.351105,75.564072,76.409981,76.849609,0.000000
08-29-2009 : 12:24:43.613 PM,38.954353,38.449654,102.615570,602.804565,42.938404,22.000000,22.000000,22.000000,7353.948730,7359.196777,7263.669922,2492.524170,1041.587158,3910.367432,217.392349,75.452507,76.401413,76.887901,0.000000
08-29-2009 : 12:24:43.617 PM,39.139511,38.452297,103.395630,605.843323,42.699730,22.000000,22.000000,22.000000,7399.422852,7385.416992,7319.524902,2579.187744,2721.213867,393.425415,218.127441,75.400452,76.457146,76.846466,0.000000
08-29-2009 : 12:24:43.621 PM,38.687603,38.278339,104.014122,605.077026,42.804562,22.000000,22.000000,22.000000,7404.200195,7424.330078,7294.804199,2463.087158,4749.407715,2203.403076,216.627228,75.439384,76.445572,76.924545,0.000000
08-29-2009 : 12:24:43.625 PM,39.299091,38.015774,103.228188,603.018005,42.766663,22.000000,22.000000,22.000000,7427.567383,7385.910645,7147.681641,2917.981445,2186.080322,1526.783936,216.497406,75.602631,76.430061,76.992516,0.000000
08-29-2009 : 12:24:43.629 PM,39.311249,37.959972,103.722427,604.666870,42.979908,22.000000,22.000000,22.000000,7396.025879,7295.069336,7293.105469,449.060913,2545.354248,82.113068,214.432266,75.553185,76.539368,76.972321,0.000000
08-29-2009 : 12:24:43.633 PM,39.290104,38.155060,104.155106,605.892151,42.966919,22.000000,22.000000,22.000000,7368.340820,7401.089844,7213.838867,150.469604,1249.757324,708.922852,216.979813,75.487061,76.467728,76.866302,0.000000
08-29-2009 : 12:24:43.637 PM,39.052128,38.047592,103.878639,604.887817,43.000786,22.000000,22.000000,22.000000,7429.027344,7351.548828,7179.388184,-27.453213,2641.587158,308.140930,218.844864,75.479240,76.457024,76.879875,0.000000
08-29-2009 : 12:24:43.641 PM,39.128899,38.131111,104.109505,609.571655,42.607655,22.000000,22.000000,22.000000,7410.898926,7433.437012,7112.105957,1835.865112,2212.565186,2491.717529,215.042969,75.467041,76.482964,77.008408,0.000000
08-29-2009 : 12:24:43.645 PM,39.594124,38.534161,103.672234,607.813721,42.883240,22.000000,22.000000,22.000000,7332.996094,7365.221680,7067.552246,871.189758,2956.187988,2606.926025,212.930405,75.420906,76.467613,76.814713,0.000000
08-29-2009 : 12:24:43.649 PM,39.494053,38.886372,103.403526,604.990173,43.159481,22.000000,22.000000,22.000000,7426.565430,7376.506836,7144.513184,1559.199463,3372.205566,3157.292725,217.367371,75.381813,76.460678,76.806580,0.000000
08-29-2009 : 12:24:43.653 PM,39.427067,38.573505,104.841949,610.497131,42.932846,22.000000,22.000000,22.000000,7362.779297,7356.369141,7105.486816,122.762680,2293.544434,394.859528,215.681427,75.499718,76.619080,76.991043,0.000000
08-29-2009 : 12:24:43.657 PM,39.788662,38.448956,104.208244,610.496155,43.323265,22.000000,22.000000,22.000000,7422.407715,7412.485352,7133.062012,2833.258301,1996.383301,1938.110229,217.208542,75.599388,76.609764,76.988640,0.000000
08-29-2009 : 12:24:43.661 PM,39.958424,38.830154,104.031555,609.437683,43.038807,22.000000,22.000000,22.000000,7405.608887,7372.936523,7197.110352,1643.072021,2132.933594,4227.835449,215.382721,75.441673,76.354279,76.896942,0.000000
08-29-2009 : 12:24:43.665 PM,39.302521,38.999447,103.496002,607.187378,42.934120,22.000000,22.000000,22.000000,7390.796387,7396.568848,7138.644043,2752.446045,601.005676,5123.975586,213.851349,75.519463,76.438301,76.932922,0.000000
08-29-2009 : 12:24:43.669 PM,39.447926,38.743065,103.020782,610.248840,42.944443,22.000000,22.000000,22.000000,7347.223145,7372.730469,7152.491699,3162.462891,3860.897705,3238.513916,210.765976,75.520782,76.615906,76.957123,0.000000
08-29-2009 : 12:24:43.673 PM,39.597816,38.408787,103.973419,609.604553,43.192078,22.000000,22.000000,22.000000,7372.771484,7314.757812,7139.903809,306.278778,1652.826416,1917.922974,216.323166,75.505745,76.406715,76.919151,0.000000
08-29-2009 : 12:24:43.677 PM,39.830265,38.565235,104.536308,609.554199,42.809593,22.000000,22.000000,22.000000,7367.640137,7383.370605,7188.408691,1292.095093,1283.009399,2722.518311,212.098984,75.479935,76.513718,76.881607,0.000000
08-29-2009 : 12:24:43.681 PM,39.634827,38.888210,105.165627,610.901123,42.826580,22.000000,22.000000,22.000000,7342.525879,7347.668945,7140.034668,1245.676025,1550.413818,1051.011841,216.569183,75.465782,76.465599,76.800713,0.000000
08-29-2009 : 12:24:43.685 PM,39.665901,39.168442,104.344322,609.827026,43.206604,22.000000,22.000000,22.000000,7386.604980,7370.085937,7141.307129,3949.672363,2925.652344,3787.611816,212.776840,75.519836,76.412552,76.966415,0.000000
08-29-2009 : 12:24:43.689 PM,39.887634,38.889515,104.993683,608.658630,43.178078,22.000000,22.000000,22.000000,7404.195801,7350.668945,7145.359863,1008.512634,1269.737549,2047.893188,212.645370,75.525635,76.434311,76.938011,0.000000
08-29-2009 : 12:24:43.693 PM,39.776817,38.661182,104.269806,610.058594,43.161575,22.000000,22.000000,22.000000,7363.640137,7364.007324,7095.094238,1821.385620,643.843689,2371.891357,215.477493,75.465652,76.408508,76.872879,0.000000
08-29-2009 : 12:24:43.697 PM,39.819908,38.935879,105.089699,611.018677,43.206463,22.000000,22.000000,22.000000,7414.739258,7376.015625,7219.220703,1794.951416,1292.324951,122.491951,216.984039,75.603424,76.494011,76.923904,0.000000
08-29-2009 : 12:24:43.701 PM,39.733341,38.915947,104.647057,609.859436,43.394493,22.000000,22.000000,22.000000,7400.824219,7378.988770,7262.410156,1982.761719,250.184036,1697.891968,211.078613,75.498558,76.438576,76.855988,0.000000
08-29-2009 : 12:24:43.705 PM,39.854191,38.707146,104.240845,610.854248,43.084747,22.000000,22.000000,22.000000,7427.648437,7369.403809,7206.093750,1480.292603,2147.509033,1947.916504,214.271149,75.618782,76.367043,76.822807,0.000000
08-29-2009 : 12:24:43.709 PM,40.023453,38.955685,104.652435,611.521301,43.528873,22.000000,22.000000,22.000000,7360.564453,7351.125977,7255.237793,822.541077,4115.639160,3782.005127,210.723709,75.637917,76.535522,76.861374,0.000000
08-29-2009 : 12:24:43.713 PM,40.064030,38.750168,104.747650,608.502197,43.052441,22.000000,22.000000,22.000000,7320.866699,7350.957520,7269.270508,118.426460,1175.977783,2784.709717,204.995560,75.533195,76.559593,76.882118,0.000000
08-29-2009 : 12:24:43.717 PM,39.842999,39.033260,105.216652,610.954346,43.494270,22.000000,22.000000,22.000000,7348.103516,7367.620605,7122.488281,2299.162842,1630.854614,150.316147,209.753677,75.367867,76.417595,76.808441,0.000000
08-29-2009 : 12:24:43.721 PM,39.989609,39.303677,105.716637,611.099915,43.068821,22.000000,22.000000,22.000000,7375.556641,7414.822266,7244.674805,3222.404297,4176.445801,3410.986816,209.297424,75.537086,76.433578,77.009300,0.000000
08-29-2009 : 12:24:43.725 PM,40.351154,39.363537,105.964203,610.749756,43.178757,22.000000,22.000000,22.000000,7388.017090,7399.429687,7272.757324,3317.445557,3364.814941,391.035614,208.033508,75.587975,76.675865,76.970543,0.000000
08-29-2009 : 12:24:43.729 PM,40.022900,39.101791,105.385071,610.482117,43.325214,22.000000,22.000000,22.000000,7436.583008,7356.269531,7189.163086,1288.105225,224.336761,1754.741455,208.970428,75.451706,76.405518,76.767220,0.000000
08-29-2009 : 12:24:43.733 PM,40.112141,38.947891,106.397354,611.523010,43.557301,22.000000,22.000000,22.000000,7336.710937,7421.509277,7153.216797,2401.222900,1363.000732,3314.989014,213.700897,75.479294,76.384682,76.781616,0.000000
